id,content
LUK 4:24,εἶπεν  δέ  Ἀμὴν  λέγω  ὑμῖν  ὅτι  οὐδεὶς  προφήτης  δεκτός  ἐστιν  ἐν  τῇ  πατρίδι  αὐτοῦ.
LUK 4:25,"ἐπ’  ἀληθείας  δὲ  λέγω  ὑμῖν, πολλαὶ  χῆραι  ἦσαν  ἐν  ταῖς  ἡμέραις  Ἠλείου  ἐν  τῷ  Ἰσραήλ, ὅτε  ἐκλείσθη  ὁ  οὐρανὸς  ἐπὶ  ἔτη  τρία  καὶ  μῆνας  ἕξ, ὡς  ἐγένετο  λιμὸς  μέγας  ἐπὶ  πᾶσαν  τὴν  γῆν,"
LUK 4:26,καὶ  πρὸς  οὐδεμίαν  αὐτῶν  ἐπέμφθη  Ἠλείας  εἰ  μὴ  εἰς  Σάρεπτα  τῆς  Σιδωνίας  πρὸς  γυναῖκα  χήραν.
LUK 4:27,"καὶ  πολλοὶ  λεπροὶ  ἦσαν  ἐν  τῷ  Ἰσραὴλ  ἐπὶ  Ἑλισαίου  τοῦ  προφήτου, καὶ  οὐδεὶς  αὐτῶν  ἐκαθαρίσθη  εἰ  μὴ  Ναιμὰν  ὁ  Σύρος."
LUK 4:28,"καὶ  ἐπλήσθησαν  πάντες  θυμοῦ  ἐν  τῇ  συναγωγῇ  ἀκούοντες  ταῦτα,"
LUK 4:29,"καὶ  ἀναστάντες  ἐξέβαλον  αὐτὸν  ἔξω  τῆς  πόλεως, καὶ  ἤγαγον  αὐτὸν  ἕως  ὀφρύος  τοῦ  ὄρους  ἐφ’  οὗ  ἡ  πόλις  ᾠκοδόμητο  αὐτῶν, ὥστε  κατακρημνίσαι  αὐτόν·"
LUK 4:3,"εἶπεν  δὲ  αὐτῷ  ὁ  διάβολος  Εἰ  Υἱὸς  εἶ  τοῦ  Θεοῦ, εἰπὲ  τῷ  λίθῳ  τούτῳ  ἵνα  γένηται  ἄρτος."
LUK 4:30,αὐτὸς  δὲ  διελθὼν  διὰ  μέσου  αὐτῶν  ἐπορεύετο.
LUK 4:31,Καὶ  κατῆλθεν  εἰς  Καφαρναοὺμ  πόλιν  τῆς  Γαλιλαίας. καὶ  ἦν  διδάσκων  αὐτοὺς  ἐν  τοῖς  σάββασιν·
LUK 4:32,"καὶ  ἐξεπλήσσοντο  ἐπὶ  τῇ  διδαχῇ  αὐτοῦ, ὅτι  ἐν  ἐξουσίᾳ  ἦν  ὁ  λόγος  αὐτοῦ."
LUK 4:33,"καὶ  ἐν  τῇ  συναγωγῇ  ἦν  ἄνθρωπος  ἔχων  πνεῦμα  δαιμονίου  ἀκαθάρτου, καὶ  ἀνέκραξεν  φωνῇ  μεγάλῃ"
LUK 4:34,"Ἔα, τί  ἡμῖν  καὶ  σοί, Ἰησοῦ  Ναζαρηνέ; ἦλθες  ἀπολέσαι  ἡμᾶς; οἶδά  σε  τίς  εἶ, ὁ  Ἅγιος  τοῦ  Θεοῦ."
LUK 4:35,καὶ  ἐπετίμησεν  αὐτῷ  ὁ  Ἰησοῦς  λέγων  Φιμώθητι  καὶ  ἔξελθε  ἀπ’  αὐτοῦ. καὶ  ῥίψαν  αὐτὸν  τὸ  δαιμόνιον  εἰς  τὸ  μέσον  ἐξῆλθεν  ἀπ’  αὐτοῦ  μηδὲν  βλάψαν  αὐτόν.
LUK 4:36,"καὶ  ἐγένετο  θάμβος  ἐπὶ  πάντας, καὶ  συνελάλουν  πρὸς  ἀλλήλους  λέγοντες  Τίς  ὁ  λόγος  οὗτος, ὅτι  ἐν  ἐξουσίᾳ  καὶ  δυνάμει  ἐπιτάσσει  τοῖς  ἀκαθάρτοις  πνεύμασιν  καὶ  ἐξέρχονται;"
LUK 4:37,καὶ  ἐξεπορεύετο  ἦχος  περὶ  αὐτοῦ  εἰς  πάντα  τόπον  τῆς  περιχώρου.
LUK 4:38,"Ἀναστὰς  δὲ  ἀπὸ  τῆς  συναγωγῆς  εἰσῆλθεν  εἰς  τὴν  οἰκίαν  Σίμωνος. πενθερὰ  δὲ  τοῦ  Σίμωνος  ἦν  συνεχομένη  πυρετῷ  μεγάλῳ, καὶ  ἠρώτησαν  αὐτὸν  περὶ  αὐτῆς."
LUK 4:39,"καὶ  ἐπιστὰς  ἐπάνω  αὐτῆς  ἐπετίμησεν  τῷ  πυρετῷ, καὶ  ἀφῆκεν  αὐτήν· παραχρῆμα  δὲ  ἀναστᾶσα  διηκόνει  αὐτοῖς."
LUK 4:4,καὶ  ἀπεκρίθη  πρὸς  αὐτὸν  ὁ  Ἰησοῦς  Γέγραπται  ὅτι  Οὐκ  ἐπ’  ἄρτῳ  μόνῳ  ζήσεται  ὁ  ἄνθρωπος.
LUK 4:40,Δύνοντος  δὲ  τοῦ  ἡλίου  ἅπαντες  ὅσοι  εἶχον  ἀσθενοῦντας  νόσοις  ποικίλαις  ἤγαγον  αὐτοὺς  πρὸς  αὐτόν· ὁ  δὲ  ἑνὶ  ἑκάστῳ  αὐτῶν  τὰς  χεῖρας  ἐπιτιθεὶς  ἐθεράπευεν  αὐτούς.
LUK 4:41,"ἐξήρχετο  δὲ  καὶ  δαιμόνια  ἀπὸ  πολλῶν, κραυγάζοντα  καὶ  λέγοντα  ὅτι  Σὺ  εἶ  ὁ  Υἱὸς  τοῦ  Θεοῦ. καὶ  ἐπιτιμῶν  οὐκ  εἴα  αὐτὰ  λαλεῖν, ὅτι  ᾔδεισαν  τὸν  Χριστὸν  αὐτὸν  εἶναι."
LUK 4:42,"Γενομένης  δὲ  ἡμέρας  ἐξελθὼν  ἐπορεύθη  εἰς  ἔρημον  τόπον· καὶ  οἱ  ὄχλοι  ἐπεζήτουν  αὐτόν, καὶ  ἦλθον  ἕως  αὐτοῦ, καὶ  κατεῖχον  αὐτὸν  τοῦ  μὴ  πορεύεσθαι  ἀπ’  αὐτῶν."
LUK 4:43,"ὁ  δὲ  εἶπεν  πρὸς  αὐτοὺς  ὅτι  Καὶ  ταῖς  ἑτέραις  πόλεσιν  εὐαγγελίσασθαί  με  δεῖ  τὴν  βασιλείαν  τοῦ  Θεοῦ, ὅτι  ἐπὶ  τοῦτο  ἀπεστάλην."
LUK 4:44,καὶ  ἦν  κηρύσσων  εἰς  τὰς  συναγωγὰς  τῆς  Ἰουδαίας.
LUK 4:5,Καὶ  ἀναγαγὼν  αὐτὸν  ἔδειξεν  αὐτῷ  πάσας  τὰς  βασιλείας  τῆς  οἰκουμένης  ἐν  στιγμῇ  χρόνου.
LUK 4:6,"καὶ  εἶπεν  αὐτῷ  ὁ  διάβολος  Σοὶ  δώσω  τὴν  ἐξουσίαν  ταύτην  ἅπασαν  καὶ  τὴν  δόξαν  αὐτῶν, ὅτι  ἐμοὶ  παραδέδοται  καὶ  ᾧ  ἐὰν  θέλω  δίδωμι  αὐτήν·"
LUK 4:7,"σὺ  οὖν  ἐὰν  προσκυνήσῃς  ἐνώπιον  ἐμοῦ, ἔσται  σοῦ  πᾶσα."
LUK 4:8,καὶ  ἀποκριθεὶς  ὁ  Ἰησοῦς  εἶπεν  αὐτῷ  Γέγραπται  Προσκυνήσεις  Κύριον  τὸν  Θεόν  σου  καὶ  αὐτῷ  μόνῳ  λατρεύσεις.
LUK 4:9,"Ἤγαγεν  δὲ  αὐτὸν  εἰς  Ἱερουσαλὴμ  καὶ  ἔστησεν  ἐπὶ  τὸ  πτερύγιον  τοῦ  ἱεροῦ, καὶ  εἶπεν  αὐτῷ  Εἰ  Υἱὸς  εἶ  τοῦ  Θεοῦ, βάλε  σεαυτὸν  ἐντεῦθεν  κάτω·"
LUK 5:1,"Ἐγένετο  δὲ  ἐν  τῷ  τὸν  ὄχλον  ἐπικεῖσθαι  αὐτῷ  καὶ  ἀκούειν  τὸν  λόγον  τοῦ  Θεοῦ, καὶ  αὐτὸς  ἦν  ἑστὼς  παρὰ  τὴν  λίμνην  Γεννησαρέτ,"
LUK 5:10,"ὁμοίως  δὲ  καὶ  Ἰάκωβον  καὶ  Ἰωάνην  υἱοὺς  Ζεβεδαίου, οἳ  ἦσαν  κοινωνοὶ  τῷ  Σίμωνι. καὶ  εἶπεν  πρὸς  τὸν  Σίμωνα  ὁ  Ἰησοῦς  Μὴ  φοβοῦ· ἀπὸ  τοῦ  νῦν  ἀνθρώπους  ἔσῃ  ζωγρῶν."
LUK 5:11,"καὶ  καταγαγόντες  τὰ  πλοῖα  ἐπὶ  τὴν  γῆν, ἀφέντες  πάντα  ἠκολούθησαν  αὐτῷ."
LUK 5:12,"Καὶ  ἐγένετο  ἐν  τῷ  εἶναι  αὐτὸν  ἐν  μιᾷ  τῶν  πόλεων  καὶ  ἰδοὺ  ἀνὴρ  πλήρης  λέπρας· ἰδὼν  δὲ  τὸν  Ἰησοῦν, πεσὼν  ἐπὶ  πρόσωπον  ἐδεήθη  αὐτοῦ  λέγων  Κύριε, ἐὰν  θέλῃς, δύνασαί  με  καθαρίσαι."
LUK 5:13,"καὶ  ἐκτείνας  τὴν  χεῖρα  ἥψατο  αὐτοῦ  λέγων  Θέλω, καθαρίσθητι· καὶ  εὐθέως  ἡ  λέπρα  ἀπῆλθεν  ἀπ’  αὐτοῦ."
LUK 5:14,"καὶ  αὐτὸς  παρήγγειλεν  αὐτῷ  μηδενὶ  εἰπεῖν, ἀλλὰ  ἀπελθὼν  δεῖξον  σεαυτὸν  τῷ  ἱερεῖ, καὶ  προσένεγκε  περὶ  τοῦ  καθαρισμοῦ  σου  καθὼς  προσέταξεν  Μωϋσῆς, εἰς  μαρτύριον  αὐτοῖς."
LUK 5:15,"διήρχετο  δὲ  μᾶλλον  ὁ  λόγος  περὶ  αὐτοῦ, καὶ  συνήρχοντο  ὄχλοι  πολλοὶ  ἀκούειν  καὶ  θεραπεύεσθαι  ἀπὸ  τῶν  ἀσθενειῶν  αὐτῶν·"
LUK 5:16,αὐτὸς  δὲ  ἦν  ὑποχωρῶν  ἐν  ταῖς  ἐρήμοις  καὶ  προσευχόμενος.
LUK 5:17,"Καὶ  ἐγένετο  ἐν  μιᾷ  τῶν  ἡμερῶν  καὶ  αὐτὸς  ἦν  διδάσκων, καὶ  ἦσαν  καθήμενοι  Φαρισαῖοι  καὶ  νομοδιδάσκαλοι  οἳ  ἦσαν  ἐληλυθότες  ἐκ  πάσης  κώμης  τῆς  Γαλιλαίας  καὶ  Ἰουδαίας  καὶ  Ἱερουσαλήμ· καὶ  δύναμις  Κυρίου  ἦν  εἰς  τὸ  ἰᾶσθαι  αὐτόν."
LUK 5:18,"καὶ  ἰδοὺ  ἄνδρες  φέροντες  ἐπὶ  κλίνης  ἄνθρωπον  ὃς  ἦν  παραλελυμένος, καὶ  ἐζήτουν  αὐτὸν  εἰσενεγκεῖν  καὶ  θεῖναι  ἐνώπιον  αὐτοῦ."
LUK 5:19,"καὶ  μὴ  εὑρόντες  ποίας  εἰσενέγκωσιν  αὐτὸν  διὰ  τὸν  ὄχλον, ἀναβάντες  ἐπὶ  τὸ  δῶμα  διὰ  τῶν  κεράμων  καθῆκαν  αὐτὸν  σὺν  τῷ  κλινιδίῳ  εἰς  τὸ  μέσον  ἔμπροσθεν  τοῦ  Ἰησοῦ."
LUK 5:2,καὶ  εἶδεν  πλοῖα  δύο  ἑστῶτα  παρὰ  τὴν  λίμνην· οἱ  δὲ  ἁλεεῖς  ἀπ’  αὐτῶν  ἀποβάντες  ἔπλυνον  τὰ  δίκτυα.
LUK 5:20,"καὶ  ἰδὼν  τὴν  πίστιν  αὐτῶν  εἶπεν  Ἄνθρωπε, ἀφέωνταί  σοι  αἱ  ἁμαρτίαι  σου."
LUK 5:21,καὶ  ἤρξαντο  διαλογίζεσθαι  οἱ  γραμματεῖς  καὶ  οἱ  Φαρισαῖοι  λέγοντες  Τίς  ἐστιν  οὗτος  ὃς  λαλεῖ  βλασφημίας; τίς  δύναται  ἁμαρτίας  ἀφεῖναι  εἰ  μὴ  μόνος  ὁ  Θεός;
LUK 5:22,ἐπιγνοὺς  δὲ  ὁ  Ἰησοῦς  τοὺς  διαλογισμοὺς  αὐτῶν  ἀποκριθεὶς  εἶπεν  πρὸς  αὐτούς  Τί  διαλογίζεσθε  ἐν  ταῖς  καρδίαις  ὑμῶν;
LUK 5:23,"τί  ἐστιν  εὐκοπώτερον, εἰπεῖν  Ἀφέωνταί  σοι  αἱ  ἁμαρτίαι  σου, ἢ  εἰπεῖν  Ἔγειρε  καὶ  περιπάτει;"
LUK 5:24,"ἵνα  δὲ  εἰδῆτε  ὅτι  ὁ  Υἱὸς  τοῦ  ἀνθρώπου  ἐξουσίαν  ἔχει  ἐπὶ  τῆς  γῆς  ἀφιέναι  ἁμαρτίας, εἶπεν  τῷ  παραλελυμένῳ  Σοὶ  λέγω, ἔγειρε  καὶ  ἄρας  τὸ  κλινίδιόν  σου  πορεύου  εἰς  τὸν  οἶκόν  σου."
LUK 5:25,"καὶ  παραχρῆμα  ἀναστὰς  ἐνώπιον  αὐτῶν, ἄρας  ἐφ’  ὃ  κατέκειτο, ἀπῆλθεν  εἰς  τὸν  οἶκον  αὐτοῦ  δοξάζων  τὸν  Θεόν."
LUK 5:26,"καὶ  ἔκστασις  ἔλαβεν  ἅπαντας, καὶ  ἐδόξαζον  τὸν  Θεόν, καὶ  ἐπλήσθησαν  φόβου  λέγοντες  ὅτι  Εἴδομεν  παράδοξα  σήμερον."
LUK 5:27,"Καὶ  μετὰ  ταῦτα  ἐξῆλθεν, καὶ  ἐθεάσατο  τελώνην  ὀνόματι  Λευεὶν  καθήμενον  ἐπὶ  τὸ  τελώνιον, καὶ  εἶπεν  αὐτῷ  Ἀκολούθει  μοι."
LUK 5:28,καὶ  καταλιπὼν  πάντα  ἀναστὰς  ἠκολούθει  αὐτῷ.
LUK 5:29,Καὶ  ἐποίησεν  δοχὴν  μεγάλην  Λευεὶς  αὐτῷ  ἐν  τῇ  οἰκίᾳ  αὐτοῦ· καὶ  ἦν  ὄχλος  πολὺς  τελωνῶν  καὶ  ἄλλων  οἳ  ἦσαν  μετ’  αὐτῶν  κατακείμενοι.
LUK 5:3,"ἐμβὰς  δὲ  εἰς  ἓν  τῶν  πλοίων, ὃ  ἦν  Σίμωνος, ἠρώτησεν  αὐτὸν  ἀπὸ  τῆς  γῆς  ἐπαναγαγεῖν  ὀλίγον· καθίσας  δὲ  ἐκ  τοῦ  πλοίου  ἐδίδασκεν  τοὺς  ὄχλους."
LUK 5:30,καὶ  ἐγόγγυζον  οἱ  Φαρισαῖοι  καὶ  οἱ  γραμματεῖς  αὐτῶν  πρὸς  τοὺς  μαθητὰς  αὐτοῦ  λέγοντες  Διὰ  τί  μετὰ  τῶν  τελωνῶν  καὶ  ἁμαρτωλῶν  ἐσθίετε  καὶ  πίνετε;
LUK 5:31,καὶ  ἀποκριθεὶς  ὁ  Ἰησοῦς  εἶπεν  πρὸς  αὐτούς  Οὐ  χρείαν  ἔχουσιν  οἱ  ὑγιαίνοντες  ἰατροῦ  ἀλλὰ  οἱ  κακῶς  ἔχοντες·
LUK 5:32,οὐκ  ἐλήλυθα  καλέσαι  δικαίους  ἀλλὰ  ἁμαρτωλοὺς  εἰς  μετάνοιαν.
LUK 5:33,"Οἱ  δὲ  εἶπαν  πρὸς  αὐτόν  Οἱ  μαθηταὶ  Ἰωάνου  νηστεύουσιν  πυκνὰ  καὶ  δεήσεις  ποιοῦνται, ὁμοίως  καὶ  οἱ  τῶν  Φαρισαίων, οἱ  δὲ  σοὶ  ἐσθίουσιν  καὶ  πίνουσιν."
LUK 5:34,"ὁ  δὲ  Ἰησοῦς  εἶπεν  πρὸς  αὐτούς  Μὴ  δύνασθε  τοὺς  υἱοὺς  τοῦ  νυμφῶνος, ἐν  ᾧ  ὁ  νυμφίος  μετ’  αὐτῶν  ἐστιν, ποιῆσαι  νηστεῦσαι;"
LUK 5:35,"ἐλεύσονται  δὲ  ἡμέραι, καὶ  ὅταν  ἀπαρθῇ  ἀπ’  αὐτῶν  ὁ  νυμφίος, τότε  νηστεύσουσιν  ἐν  ἐκείναις  ταῖς  ἡμέραις."
LUK 5:36,"Ἔλεγεν  δὲ  καὶ  παραβολὴν  πρὸς  αὐτοὺς  ὅτι  Οὐδεὶς  ἐπίβλημα  ἀπὸ  ἱματίου  καινοῦ  σχίσας  ἐπιβάλλει  ἐπὶ  ἱμάτιον  παλαιόν· εἰ  δὲ  μήγε, καὶ  τὸ  καινὸν  σχίσει  καὶ  τῷ  παλαιῷ  οὐ  συμφωνήσει  τὸ  ἐπίβλημα  τὸ  ἀπὸ  τοῦ  καινοῦ."
LUK 5:37,"καὶ  οὐδεὶς  βάλλει  οἶνον  νέον  εἰς  ἀσκοὺς  παλαιούς· εἰ  δὲ  μήγε, ῥήξει  ὁ  οἶνος  ὁ  νέος  τοὺς  ἀσκούς, καὶ  αὐτὸς  ἐκχυθήσεται  καὶ  οἱ  ἀσκοὶ  ἀπολοῦνται·"
LUK 5:38,ἀλλὰ  οἶνον  νέον  εἰς  ἀσκοὺς  καινοὺς  βλητέον.
LUK 5:39,καὶ  οὐδεὶς  πιὼν  παλαιὸν  θέλει  νέον· λέγει  γάρ  Ὁ  παλαιὸς  χρηστός  ἐστιν.
LUK 5:4,"ὡς  δὲ  ἐπαύσατο  λαλῶν, εἶπεν  πρὸς  τὸν  Σίμωνα  Ἐπανάγαγε  εἰς  τὸ  βάθος, καὶ  χαλάσατε  τὰ  δίκτυα  ὑμῶν  εἰς  ἄγραν."
LUK 5:5,"καὶ  ἀποκριθεὶς  Σίμων  εἶπεν  Ἐπιστάτα, δι’  ὅλης  νυκτὸς  κοπιάσαντες  οὐδὲν  ἐλάβομεν· ἐπὶ  δὲ  τῷ  ῥήματί  σου  χαλάσω  τὰ  δίκτυα."
LUK 5:6,καὶ  τοῦτο  ποιήσαντες  συνέκλεισαν  πλῆθος  ἰχθύων  πολύ· διερήσσετο  δὲ  τὰ  δίκτυα  αὐτῶν.
LUK 5:7,"καὶ  κατένευσαν  τοῖς  μετόχοις  ἐν  τῷ  ἑτέρῳ  πλοίῳ  τοῦ  ἐλθόντας  συλλαβέσθαι  αὐτοῖς· καὶ  ἦλθαν, καὶ  ἔπλησαν  ἀμφότερα  τὰ  πλοῖα  ὥστε  βυθίζεσθαι  αὐτά."
LUK 5:8,"ἰδὼν  δὲ  Σίμων  Πέτρος  προσέπεσεν  τοῖς  γόνασιν  Ἰησοῦ  λέγων  Ἔξελθε  ἀπ’  ἐμοῦ, ὅτι  ἀνὴρ  ἁμαρτωλός  εἰμι, Κύριε."
LUK 5:9,"θάμβος  γὰρ  περιέσχεν  αὐτὸν  καὶ  πάντας  τοὺς  σὺν  αὐτῷ  ἐπὶ  τῇ  ἄγρᾳ  τῶν  ἰχθύων  ᾗ  συνέλαβον,"
LUK 6:1,"Ἐγένετο  δὲ  ἐν  σαββάτῳ  διαπορεύεσθαι  αὐτὸν  διὰ  σπορίμων, καὶ  ἔτιλλον  οἱ  μαθηταὶ  αὐτοῦ  καὶ  ἤσθιον  τοὺς  στάχυας  ψώχοντες  ταῖς  χερσίν."
LUK 6:10,"καὶ  περιβλεψάμενος  πάντας  αὐτοὺς  εἶπεν  αὐτῷ  Ἔκτεινον  τὴν  χεῖρά  σου. ὁ  δὲ  ἐποίησεν, καὶ  ἀπεκατεστάθη  ἡ  χεὶρ  αὐτοῦ."
LUK 6:11,"αὐτοὶ  δὲ  ἐπλήσθησαν  ἀνοίας, καὶ  διελάλουν  πρὸς  ἀλλήλους  τί  ἂν  ποιήσαιεν  τῷ  Ἰησοῦ."
LUK 6:12,"Ἐγένετο  δὲ  ἐν  ταῖς  ἡμέραις  ταύταις  ἐξελθεῖν  αὐτὸν  εἰς  τὸ  ὄρος  προσεύξασθαι, καὶ  ἦν  διανυκτερεύων  ἐν  τῇ  προσευχῇ  τοῦ  Θεοῦ."
LUK 6:13,"καὶ  ὅτε  ἐγένετο  ἡμέρα, προσεφώνησεν  τοὺς  μαθητὰς  αὐτοῦ, καὶ  ἐκλεξάμενος  ἀπ’  αὐτῶν  δώδεκα, οὓς  καὶ  ἀποστόλους  ὠνόμασεν,"
LUK 6:14,"Σίμωνα, ὃν  καὶ  ὠνόμασεν, Πέτρον  καὶ  Ἀνδρέαν  τὸν  ἀδελφὸν  αὐτοῦ, καὶ  Ἰάκωβον  καὶ  Ἰωάνην, καὶ  Φίλιππον  καὶ  Βαρθολομαῖον,"
LUK 6:15,"καὶ  Μαθθαῖον  καὶ  Θωμᾶν, καὶ  Ἰάκωβον  Ἀλφαίου  καὶ  Σίμωνα  τὸν  καλούμενον  Ζηλωτὴν,"
LUK 6:16,"καὶ  Ἰούδαν  Ἰακώβου, καὶ  Ἰούδαν  Ἰσκαριὼθ, ὃς  ἐγένετο  προδότης,"
LUK 6:17,"καὶ  καταβὰς  μετ’  αὐτῶν  ἔστη  ἐπὶ  τόπου  πεδινοῦ, καὶ  ὄχλος  πολὺς  μαθητῶν  αὐτοῦ, καὶ  πλῆθος  πολὺ  τοῦ  λαοῦ  ἀπὸ  πάσης  τῆς  Ἰουδαίας  καὶ  Ἱερουσαλὴμ  καὶ  τῆς  παραλίου  Τύρου  καὶ  Σιδῶνος,"
LUK 6:18,"οἳ  ἦλθον  ἀκοῦσαι  αὐτοῦ  καὶ  ἰαθῆναι  ἀπὸ  τῶν  νόσων  αὐτῶν, καὶ  οἱ  ἐνοχλούμενοι  ἀπὸ  πνευμάτων  ἀκαθάρτων  ἐθεραπεύοντο·"
LUK 6:19,"καὶ  πᾶς  ὁ  ὄχλος  ἐζήτουν  ἅπτεσθαι  αὐτοῦ, ὅτι  δύναμις  παρ’  αὐτοῦ  ἐξήρχετο  καὶ  ἰᾶτο  πάντας."
LUK 6:2,τινὲς  δὲ  τῶν  Φαρισαίων  εἶπαν  Τί  ποιεῖτε  ὃ  οὐκ  ἔξεστιν  τοῖς  σάββασιν;
LUK 6:20,"Καὶ  αὐτὸς  ἐπάρας  τοὺς  ὀφθαλμοὺς  αὐτοῦ  εἰς  τοὺς  μαθητὰς  αὐτοῦ  ἔλεγεν  Μακάριοι  οἱ  πτωχοί, ὅτι  ὑμετέρα  ἐστὶν  ἡ  βασιλεία  τοῦ  Θεοῦ."
LUK 6:21,"μακάριοι  οἱ  πεινῶντες  νῦν, ὅτι  χορτασθήσεσθε. μακάριοι  οἱ  κλαίοντες  νῦν, ὅτι  γελάσετε."
LUK 6:22,"μακάριοί  ἐστε  ὅταν  μισήσωσιν  ὑμᾶς  οἱ  ἄνθρωποι, καὶ  ὅταν  ἀφορίσωσιν  ὑμᾶς  καὶ  ὀνειδίσωσιν  καὶ  ἐκβάλωσιν  τὸ  ὄνομα  ὑμῶν  ὡς  πονηρὸν  ἕνεκα  τοῦ  Υἱοῦ  τοῦ  ἀνθρώπου."
LUK 6:23,χάρητε  ἐν  ἐκείνῃ  τῇ  ἡμέρᾳ  καὶ  σκιρτήσατε· ἰδοὺ  γὰρ  ὁ  μισθὸς  ὑμῶν  πολὺς  ἐν  τῷ  οὐρανῷ· κατὰ  τὰ  αὐτὰ  γὰρ  ἐποίουν  τοῖς  προφήταις  οἱ  πατέρες  αὐτῶν.
LUK 6:24,"Πλὴν  οὐαὶ  ὑμῖν  τοῖς  πλουσίοις, ὅτι  ἀπέχετε  τὴν  παράκλησιν  ὑμῶν."
LUK 6:25,"οὐαὶ  ὑμῖν, οἱ  ἐμπεπλησμένοι  νῦν, ὅτι  πεινάσετε. οὐαί, οἱ  γελῶντες  νῦν, ὅτι  πενθήσετε  καὶ  κλαύσετε."
LUK 6:26,οὐαὶ  ὅταν  καλῶς  ὑμᾶς  εἴπωσιν  πάντες  οἱ  ἄνθρωποι· κατὰ  τὰ  αὐτὰ  γὰρ  ἐποίουν  τοῖς  ψευδοπροφήταις  οἱ  πατέρες  αὐτῶν.
LUK 6:27,"Ἀλλὰ  ὑμῖν  λέγω  τοῖς  ἀκούουσιν  Ἀγαπᾶτε  τοὺς  ἐχθροὺς  ὑμῶν, καλῶς  ποιεῖτε  τοῖς  μισοῦσιν  ὑμᾶς,"
LUK 6:28,"εὐλογεῖτε  τοὺς  καταρωμένους  ὑμᾶς, προσεύχεσθε  περὶ  τῶν  ἐπηρεαζόντων  ὑμᾶς."
LUK 6:29,"τῷ  τύπτοντί  σε  ἐπὶ  τὴν  σιαγόνα  πάρεχε  καὶ  τὴν  ἄλλην, καὶ  ἀπὸ  τοῦ  αἴροντός  σου  τὸ  ἱμάτιον  καὶ  τὸν  χιτῶνα  μὴ  κωλύσῃς."
LUK 6:3,καὶ  ἀποκριθεὶς  πρὸς  αὐτοὺς  εἶπεν  ὁ  Ἰησοῦς  Οὐδὲ  τοῦτο  ἀνέγνωτε  ὃ  ἐποίησεν  Δαυεὶδ  ὁπότε  ἐπείνασεν  αὐτὸς  καὶ  οἱ  μετ’  αὐτοῦ  ὄντες;
LUK 6:30,"παντὶ  αἰτοῦντί  σε  δίδου, καὶ  ἀπὸ  τοῦ  αἴροντος  τὰ  σὰ  μὴ  ἀπαίτει."
LUK 6:31,"καὶ  καθὼς  θέλετε  ἵνα  ποιῶσιν  ὑμῖν  οἱ  ἄνθρωποι, ποιεῖτε  αὐτοῖς  ὁμοίως."
LUK 6:32,"καὶ  εἰ  ἀγαπᾶτε  τοὺς  ἀγαπῶντας  ὑμᾶς, ποία  ὑμῖν  χάρις  ἐστίν; καὶ  γὰρ  οἱ  ἁμαρτωλοὶ  τοὺς  ἀγαπῶντας  αὐτοὺς  ἀγαπῶσιν."
LUK 6:33,"καὶ  γὰρ  ἐὰν  ἀγαθοποιῆτε  τοὺς  ἀγαθοποιοῦντας  ὑμᾶς, ποία  ὑμῖν  χάρις  ἐστίν; καὶ  οἱ  ἁμαρτωλοὶ  τὸ  αὐτὸ  ποιοῦσιν."
LUK 6:34,"καὶ  ἐὰν  δανίσητε  παρ’  ὧν  ἐλπίζετε  λαβεῖν, ποία  ὑμῖν  χάρις  ἐστίν; καὶ  ἁμαρτωλοὶ  ἁμαρτωλοῖς  δανίζουσιν  ἵνα  ἀπολάβωσιν  τὰ  ἴσα."
LUK 6:35,"πλὴν  ἀγαπᾶτε  τοὺς  ἐχθροὺς  ὑμῶν  καὶ  ἀγαθοποιεῖτε  καὶ  δανίζετε  μηδὲν  ἀπελπίζοντες· καὶ  ἔσται  ὁ  μισθὸς  ὑμῶν  πολύς, καὶ  ἔσεσθε  υἱοὶ  Ὑψίστου, ὅτι  αὐτὸς  χρηστός  ἐστιν  ἐπὶ  τοὺς  ἀχαρίστους  καὶ  πονηρούς."
LUK 6:36,"Γίνεσθε  οἰκτίρμονες, καθὼς  ὁ  Πατὴρ  ὑμῶν  οἰκτίρμων  ἐστίν."
LUK 6:37,"καὶ  μὴ  κρίνετε, καὶ  οὐ  μὴ  κριθῆτε· καὶ  μὴ  καταδικάζετε, καὶ  οὐ  μὴ  καταδικασθῆτε. ἀπολύετε, καὶ  ἀπολυθήσεσθε·"
LUK 6:38,"δίδοτε, καὶ  δοθήσεται  ὑμῖν· μέτρον  καλὸν  πεπιεσμένον  σεσαλευμένον  ὑπερεκχυννόμενον  δώσουσιν  εἰς  τὸν  κόλπον  ὑμῶν· ᾧ  γὰρ  μέτρῳ  μετρεῖτε  ἀντιμετρηθήσεται  ὑμῖν."
LUK 6:39,Εἶπεν  δὲ  καὶ  παραβολὴν  αὐτοῖς  Μήτι  δύναται  τυφλὸς  τυφλὸν  ὁδηγεῖν; οὐχὶ  ἀμφότεροι  εἰς  βόθυνον  ἐμπεσοῦνται;
